"","loci.group_name","loci.value","starts.value","ends.value"
"10244","ENST00000351677","12",112454587,112454607
"10245","ENST00000530818","12",112454587,112454607
"10246","ENST00000635625","12",112454587,112454607
"10247","ENST00000392597","12",112454587,112454607
"10248","ENST00000351677","12",112419106,112419125
"10249","ENST00000351677","12",112446275,112446276
"10250","ENST00000392597","12",112419106,112419125
"10251","ENST00000392597","12",112446275,112446276
"10252","ENST00000351677","12",112477926,112477946
"10253","ENST00000635625","12",112477926,112477946
"10254","ENST00000392597","12",112477926,112477946
"10255","ENST00000351677","12",112419112,112419125
"10256","ENST00000351677","12",112446275,112446282
"10257","ENST00000635625","12",112419112,112419125
"10258","ENST00000635625","12",112446275,112446282
"10259","ENST00000392597","12",112419112,112419125
"10260","ENST00000392597","12",112446275,112446282
"10261","ENST00000351677","12",112456037,112456057
"10262","ENST00000530818","12",112456037,112456057
"10263","ENST00000635625","12",112456037,112456057
"10264","ENST00000392597","12",112456037,112456057
"10265","ENST00000351677","12",112419102,112419122
"10266","ENST00000392597","12",112419102,112419122
"10267","ENST00000351677","12",112453253,112453273
"10268","ENST00000635625","12",112453253,112453273
"10269","ENST00000392597","12",112453253,112453273
"10270","ENST00000351677","12",112419104,112419124
"10271","ENST00000392597","12",112419104,112419124
"10272","ENST00000351677","12",112453291,112453311
"10273","ENST00000635625","12",112453291,112453311
"10274","ENST00000392597","12",112453291,112453311
"10275","ENST00000351677","12",112446282,112446302
"10276","ENST00000635625","12",112446282,112446302
"10277","ENST00000392597","12",112446282,112446302
"10278","ENST00000351677","12",112505939,112505959
"10279","ENST00000351677","12",112450324,112450344
"10280","ENST00000635625","12",112450324,112450344
"10281","ENST00000392597","12",112450324,112450344
"10282","ENST00000351677","12",112502189,112502209
"10283","ENST00000635625","12",112502189,112502209
"10284","ENST00000351677","12",112505862,112505882
"10285","ENST00000351677","12",112504744,112504764
"10286","ENST00000635625","12",112504744,112504764
"10287","ENST00000351677","12",112504755,112504775
"10288","ENST00000351677","12",112504778,112504796
"10289","ENST00000351677","12",112505824,112505826
"10290","ENST00000351677","12",112486576,112486596
"10291","ENST00000635652","12",112486576,112486596
"10292","ENST00000635625","12",112486576,112486596
"10293","ENST00000392597","12",112486576,112486596
"10294","ENST00000351677","12",112419100,112419120
"10295","ENST00000392597","12",112419100,112419120
"10296","ENST00000351677","12",112482091,112482111
"10297","ENST00000635652","12",112482091,112482111
"10298","ENST00000635625","12",112482091,112482111
"10299","ENST00000392597","12",112482091,112482111
"10300","ENST00000351677","12",112419006,112419026
"10301","ENST00000531326","12",112419006,112419026
"10302","ENST00000392597","12",112419006,112419026
"10303","ENST00000351677","12",112419110,112419125
"10304","ENST00000351677","12",112446275,112446280
"10305","ENST00000392597","12",112419110,112419125
"10306","ENST00000392597","12",112446275,112446280
"10307","ENST00000351677","12",112489140,112489160
"10308","ENST00000635625","12",112489140,112489160
"10309","ENST00000351677","12",112489049,112489069
"10310","ENST00000635652","12",112489049,112489069
"10311","ENST00000635625","12",112489049,112489069
"10312","ENST00000534900","12",6946719,6946739
"10313","ENST00000543115","12",6946719,6946739
"10314","ENST00000542848","12",6946719,6946739
"10315","ENST00000399448","12",6946719,6946739
"10316","ENST00000538318","12",6946719,6946739
"10317","ENST00000543120","12",6946719,6946739
"10318","ENST00000416215","12",6960893,6960913
"10319","ENST00000539029","12",6960893,6960913
"10320","ENST00000399448","12",6960893,6960913
"10321","ENST00000456013","12",6960893,6960913
"10322","ENST00000537533","12",6960893,6960913
"10323","ENST00000318974","12",6960806,6960826
"10324","ENST00000545153","12",6951633,6951653
"10325","ENST00000543744","12",6951633,6951653
"10326","ENST00000536013","12",6951633,6951653
"10327","ENST00000535462","12",6951633,6951653
"10328","ENST00000540740","12",6951633,6951653
"10329","ENST00000416215","12",6951633,6951653
"10330","ENST00000538715","12",6951633,6951653
"10331","ENST00000541698","12",6951633,6951653
"10332","ENST00000539365","12",6951633,6951653
"10333","ENST00000543115","12",6951633,6951653
"10334","ENST00000542848","12",6951633,6951653
"10335","ENST00000399448","12",6951633,6951653
"10336","ENST00000456013","12",6951633,6951653
"10337","ENST00000318974","12",6951458,6951478
"10338","ENST00000538318","12",6951633,6951653
"10339","ENST00000542277","12",6951633,6951653
"10340","ENST00000536521","12",6951633,6951653
"10341","ENST00000534900","12",6946621,6946641
"10342","ENST00000543115","12",6946621,6946641
"10343","ENST00000542848","12",6946621,6946641
"10344","ENST00000399448","12",6946621,6946641
"10345","ENST00000543120","12",6946621,6946641
"10346","ENST00000545153","12",6952048,6952068
"10347","ENST00000534900","12",6952048,6952068
"10348","ENST00000543744","12",6952048,6952068
"10349","ENST00000535462","12",6952048,6952068
"10350","ENST00000540740","12",6952048,6952068
"10351","ENST00000416215","12",6952048,6952068
"10352","ENST00000538715","12",6952048,6952068
"10353","ENST00000541698","12",6952048,6952068
"10354","ENST00000539365","12",6952048,6952068
"10355","ENST00000543115","12",6952048,6952068
"10356","ENST00000399448","12",6952048,6952068
"10357","ENST00000456013","12",6952048,6952068
"10358","ENST00000318974","12",6951710,6951730
"10359","ENST00000538318","12",6952048,6952068
"10360","ENST00000542277","12",6952048,6952068
"10361","ENST00000536521","12",6952048,6952068
"10362","ENST00000543120","12",6952048,6952068
"10363","ENST00000542462","12",6952048,6952068
"10364","ENST00000542848","12",6946723,6946739
"10365","ENST00000542848","12",6951608,6951612
"10366","ENST00000399448","12",6946723,6946739
"10367","ENST00000399448","12",6951608,6951612
"10368","ENST00000416215","12",6960344,6960364
"10369","ENST00000539029","12",6960344,6960364
"10370","ENST00000542761","12",6960344,6960364
"10371","ENST00000399448","12",6960344,6960364
"10372","ENST00000456013","12",6960344,6960364
"10373","ENST00000537533","12",6960344,6960364
"10374","ENST00000318974","12",6960153,6960173
"10375","ENST00000416215","12",6960162,6960182
"10376","ENST00000539029","12",6960162,6960182
"10377","ENST00000542761","12",6960162,6960182
"10378","ENST00000399448","12",6960162,6960182
"10379","ENST00000456013","12",6960162,6960182
"10380","ENST00000537533","12",6960162,6960182
"10381","ENST00000318974","12",6959982,6959994
"10382","ENST00000318974","12",6960087,6960095
"10383","ENST00000545153","12",6955178,6955198
"10384","ENST00000536013","12",6955178,6955198
"10385","ENST00000416215","12",6955178,6955198
"10386","ENST00000539365","12",6955178,6955198
"10387","ENST00000542848","12",6955178,6955198
"10388","ENST00000399448","12",6955178,6955198
"10389","ENST00000456013","12",6955178,6955198
"10390","ENST00000318974","12",6954935,6954955
"10391","ENST00000538318","12",6955178,6955198
"10392","ENST00000545153","12",6955228,6955248
"10393","ENST00000536013","12",6955228,6955248
"10394","ENST00000416215","12",6955228,6955248
"10395","ENST00000539365","12",6955228,6955248
"10396","ENST00000542848","12",6955228,6955248
"10397","ENST00000399448","12",6955228,6955248
"10398","ENST00000456013","12",6955228,6955248
"10399","ENST00000318974","12",6954985,6954994
"10400","ENST00000318974","12",6955150,6955161
"10401","ENST00000538318","12",6955228,6955248
"10402","ENST00000542848","12",6946727,6946739
"10403","ENST00000542848","12",6951608,6951616
"10404","ENST00000399448","12",6946727,6946739
"10405","ENST00000399448","12",6951608,6951616
"10406","ENST00000416215","12",6955734,6955754
"10407","ENST00000399448","12",6955734,6955754
"10408","ENST00000456013","12",6955734,6955754
"10409","ENST00000318974","12",6955473,6955485
"10410","ENST00000318974","12",6955659,6955667
"10411","ENST00000534900","12",6946717,6946737
"10412","ENST00000543115","12",6946717,6946737
"10413","ENST00000542848","12",6946717,6946737
"10414","ENST00000399448","12",6946717,6946737
"10415","ENST00000538318","12",6946717,6946737
"10416","ENST00000543120","12",6946717,6946737
"10417","ENST00000416215","12",6960816,6960836
"10418","ENST00000539029","12",6960816,6960836
"10419","ENST00000399448","12",6960816,6960836
"10420","ENST00000456013","12",6960816,6960836
"10421","ENST00000537533","12",6960816,6960836
"10422","ENST00000318974","12",6960359,6960379
"10423","ENST00000416215","12",6960090,6960110
"10424","ENST00000539029","12",6960090,6960110
"10425","ENST00000542761","12",6960090,6960110
"10426","ENST00000399448","12",6960090,6960110
"10427","ENST00000456013","12",6960090,6960110
"10428","ENST00000537533","12",6960090,6960110
"10429","ENST00000318974","12",6958057,6958073
"10430","ENST00000318974","12",6959926,6959930
"10431","ENST00000416215","12",6961150,6961170
"10432","ENST00000539029","12",6961150,6961170
"10433","ENST00000399448","12",6961150,6961170
"10434","ENST00000456013","12",6961150,6961170
"10435","ENST00000537533","12",6961150,6961170
"10436","ENST00000318974","12",6960883,6960903
"10437","ENST00000545153","12",6954874,6954894
"10438","ENST00000534900","12",6954874,6954894
"10439","ENST00000536013","12",6954874,6954894
"10440","ENST00000535462","12",6954874,6954894
"10441","ENST00000416215","12",6954874,6954894
"10442","ENST00000538715","12",6954874,6954894
"10443","ENST00000539365","12",6954874,6954894
"10444","ENST00000542848","12",6954874,6954894
"10445","ENST00000399448","12",6954874,6954894
"10446","ENST00000456013","12",6954874,6954894
"10447","ENST00000318974","12",6952160,6952177
"10448","ENST00000318974","12",6954804,6954807
"10449","ENST00000538318","12",6954874,6954894
"10450","ENST00000543120","12",6954874,6954894
"10451","ENST00000542462","12",6954874,6954894
"10452","ENST00000416215","12",6956423,6956443
"10453","ENST00000399448","12",6956423,6956443
"10454","ENST00000456013","12",6956423,6956443
"10455","ENST00000318974","12",6955754,6955756
"10456","ENST00000318974","12",6956141,6956159
"10457","ENST00000416215","12",6957716,6957736
"10458","ENST00000399448","12",6957716,6957736
"10459","ENST00000456013","12",6957716,6957736
"10460","ENST00000318974","12",6956544,6956564
"10461","ENST00000542848","12",6946721,6946739
"10462","ENST00000542848","12",6951608,6951610
"10463","ENST00000399448","12",6946721,6946739
"10464","ENST00000399448","12",6951608,6951610
"10465","ENST00000542848","12",6946725,6946739
"10466","ENST00000542848","12",6951608,6951614
"10467","ENST00000399448","12",6946725,6946739
"10468","ENST00000399448","12",6951608,6951614
"10469","ENST00000545153","12",6952108,6952128
"10470","ENST00000534900","12",6952108,6952128
"10471","ENST00000543744","12",6952108,6952128
"10472","ENST00000535462","12",6952108,6952128
"10473","ENST00000540740","12",6952108,6952128
"10474","ENST00000416215","12",6952108,6952128
"10475","ENST00000538715","12",6952108,6952128
"10476","ENST00000541698","12",6952108,6952128
"10477","ENST00000539365","12",6952108,6952128
"10478","ENST00000543115","12",6952108,6952128
"10479","ENST00000399448","12",6952108,6952128
"10480","ENST00000456013","12",6952108,6952128
"10481","ENST00000318974","12",6952021,6952041
"10482","ENST00000538318","12",6952108,6952128
"10483","ENST00000542277","12",6952108,6952128
"10484","ENST00000536521","12",6952108,6952128
"10485","ENST00000543120","12",6952108,6952128
"10486","ENST00000542462","12",6952108,6952128
"10487","ENST00000416215","12",6960914,6960934
"10488","ENST00000539029","12",6960914,6960934
"10489","ENST00000399448","12",6960914,6960934
"10490","ENST00000456013","12",6960914,6960934
"10491","ENST00000537533","12",6960914,6960934
"10492","ENST00000318974","12",6960827,6960847
"10493","ENST00000416215","12",6958061,6958073
"10494","ENST00000416215","12",6959926,6959934
"10495","ENST00000399448","12",6958061,6958073
"10496","ENST00000399448","12",6959926,6959934
"10497","ENST00000456013","12",6958061,6958073
"10498","ENST00000456013","12",6959926,6959934
"10499","ENST00000318974","12",6957974,6957994
"10500","ENST00000538715","12",6951713,6951731
"10501","ENST00000538715","12",6951982,6951984
"10502","ENST00000541698","12",6951713,6951731
"10503","ENST00000541698","12",6951982,6951984
"10504","ENST00000539365","12",6951713,6951731
"10505","ENST00000539365","12",6951982,6951984
"10506","ENST00000543115","12",6951713,6951731
"10507","ENST00000543115","12",6951982,6951984
"10508","ENST00000399448","12",6951713,6951731
"10509","ENST00000399448","12",6951982,6951984
"10510","ENST00000456013","12",6951713,6951731
"10511","ENST00000456013","12",6951982,6951984
"10512","ENST00000318974","12",6951626,6951646
"10513","ENST00000538318","12",6951713,6951731
"10514","ENST00000538318","12",6951982,6951984
"10515","ENST00000542277","12",6951713,6951731
"10516","ENST00000542277","12",6951982,6951984
"10517","ENST00000536521","12",6951713,6951731
"10518","ENST00000536521","12",6951982,6951984
"10519","ENST00000534900","12",6946715,6946735
"10520","ENST00000543115","12",6946715,6946735
"10521","ENST00000542848","12",6946715,6946735
"10522","ENST00000399448","12",6946715,6946735
"10523","ENST00000538318","12",6946715,6946735
"10524","ENST00000543120","12",6946715,6946735
"10525","ENST00000534900","12",6946713,6946733
"10526","ENST00000543115","12",6946713,6946733
"10527","ENST00000542848","12",6946713,6946733
"10528","ENST00000399448","12",6946713,6946733
"10529","ENST00000538318","12",6946713,6946733
"10530","ENST00000543120","12",6946713,6946733
"10531","ENST00000545153","12",6954935,6954955
"10532","ENST00000534900","12",6954935,6954955
"10533","ENST00000536013","12",6954935,6954955
"10534","ENST00000416215","12",6954935,6954955
"10535","ENST00000538715","12",6954935,6954955
"10536","ENST00000539365","12",6954935,6954955
"10537","ENST00000542848","12",6954935,6954955
"10538","ENST00000399448","12",6954935,6954955
"10539","ENST00000456013","12",6954935,6954955
"10540","ENST00000318974","12",6954848,6954868
"10541","ENST00000538318","12",6954935,6954955
"10542","ENST00000542462","12",6954935,6954955
"10543","ENST00000416215","12",6960920,6960940
"10544","ENST00000539029","12",6960920,6960940
"10545","ENST00000399448","12",6960920,6960940
